index,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat,rivhgt,elevtn
919,22673,0.000000,-30.625000,-71.625000,10,11664.380859,-71.660160,-30.520830,23408,1249,diva_id__778,-71.697914,-30.728752,0.430000,-71.697914,-30.728752,2.000000,0.000000
920,23028,3422.879572,-32.875000,-71.625000,10,7309.055176,-71.542970,-33.072920,17584,5267,diva_id__4799,-71.511246,-32.917084,0.420000,-71.511246,-32.917084,2.000000,0.000000
921,23138,0.000000,-33.625000,-71.625000,10,15073.903320,-71.630860,-33.619790,292,5269,diva_id__4801,-71.633751,-33.618752,0.412000,-71.633751,-33.618752,2.000000,0.000000
923,9891,0.000000,41.875000,-71.375000,10,1671.169800,-71.396480,41.640630,18060,1279,diva_id__808,-71.389587,41.802917,-0.091000,-71.389587,41.802917,2.000000,0.000000
924,17621,2597.919707,10.875000,-71.375000,10,1710.521362,-71.455080,10.963540,8608,6017,diva_id__5549,-71.376251,10.963750,0.365000,-71.376251,10.963750,2.000000,0.000000
925,21165,2560.918308,-17.625000,-71.375000,10,3534.990967,-71.425780,-17.369790,29381,5247,diva_id__4779,-71.343750,-17.622086,0.460000,-71.343750,-17.622086,2.000000,0.000000
926,22963,2426.152202,-32.375000,-71.375000,10,1986.688965,-71.425780,-32.447920,4654,5266,diva_id__4798,-71.411247,-32.407917,0.428000,-71.411247,-32.407917,2.000000,0.000000
928,4145,4536.805371,63.625000,-71.125000,15,1508.960205,-71.581820,63.706510,22950,6622,diva_id__6154,-71.193748,63.592918,-0.116000,-71.193748,63.592918,2.000000,0.000000
929,8229,0.000000,47.125000,-71.125000,19,1132.299438,-70.751950,47.057290,35400,478,diva_id__7,-71.142914,46.883751,-0.171000,-71.142914,46.883751,2.000000,0.000000
930,8295,0.000000,46.875000,-71.125000,1203,1053992.625000,-70.751950,47.057290,43282,478,diva_id__7,-71.195419,46.812916,-0.171000,-71.195419,46.812916,10.028214,0.000000
932,9959,0.000000,41.625000,-71.125000,10,1294.907104,-71.279300,41.588540,16571,1277,diva_id__806,-71.171249,41.713749,-0.091000,-71.171249,41.713749,2.000000,0.000000
933,16446,0.000000,18.375000,-71.125000,10,5232.909180,-71.103520,18.255210,3320,8757,diva_id__8289,-71.097916,18.284582,0.658000,-71.097916,18.284582,2.000000,0.000000
934,17573,2597.631601,11.125000,-71.125000,10,2690.099609,-71.455080,10.963540,32827,6017,diva_id__5549,-71.159584,11.017917,0.365000,-71.159584,11.017917,2.000000,0.000000
935,17787,0.000000,10.125000,-71.125000,10,1045.865234,-71.572270,10.598960,68392,1408,diva_id__937,-71.240417,10.077917,0.355000,-71.240417,10.077917,2.000000,0.000000
936,22257,0.000000,-27.875000,-71.125000,10,5786.806641,-70.957030,-27.656250,23021,5264,diva_id__4796,-71.086250,-27.828751,0.450000,-71.086250,-27.828751,2.000000,0.000000
937,22291,2472.283249,-28.125000,-71.125000,10,1787.287720,-70.957030,-27.656250,50544,5264,diva_id__4796,-71.146248,-28.078751,0.450000,-71.146248,-28.078751,2.000000,0.000000
938,22964,2426.152202,-32.375000,-71.125000,10,1978.397461,-71.425780,-32.447920,5320,5266,diva_id__4798,-71.409584,-32.402084,0.428000,-71.409584,-32.402084,2.000000,0.000000
939,4259,2034.046848,63.125000,-70.875000,14,1379.556152,-71.074220,62.890630,31844,8276,diva_id__7808,-70.857918,63.159584,-0.130000,-70.857918,63.159584,2.000000,0.000000
940,8230,0.000000,47.125000,-70.875000,15,1070.126709,-70.751950,47.057290,10181,478,diva_id__7,-70.882080,47.034584,-0.171000,-70.882080,47.034584,2.000000,0.000000
941,9624,0.000000,42.875000,-70.875000,52,13007.397461,-70.810550,42.838540,1831,5368,diva_id__4900,-70.811249,42.822083,-0.105000,-70.811249,42.822083,2.000000,0.000000
942,21195,0.000000,-17.875000,-70.875000,10,4158.779297,-70.839840,-18.072920,23223,5249,diva_id__4781,-70.978752,-17.911251,0.477000,-70.978752,-17.911251,2.000000,0.000000
943,22191,2479.760700,-27.375000,-70.875000,10,18407.162109,-70.839840,-27.018170,35036,42,caldera,-70.932915,-27.322083,0.451000,-70.932915,-27.322083,2.000000,0.000000
944,22223,2477.947464,-27.625000,-70.875000,10,1001.204834,-70.957030,-27.656250,18214,5264,diva_id__4796,-70.882919,-27.506252,0.450000,-70.882919,-27.506252,2.000000,0.000000
946,8296,2244.028654,46.875000,-70.625000,22,1985.873169,-70.458980,47.057290,10359,5292,diva_id__4824,-70.548752,46.987083,-0.171000,-70.548752,46.987083,2.000000,0.000000
947,9550,0.000000,43.125000,-70.625000,15,2540.785889,-70.693360,43.046880,4170,1270,diva_id__799,-70.727921,43.074585,-0.111000,-70.727921,43.074585,2.000000,0.000000
948,21218,0.000000,-18.125000,-70.625000,10,4741.719727,-70.839840,-18.072920,20135,5249,diva_id__4781,-70.674583,-18.162918,0.477000,-70.674583,-18.162918,2.000000,0.000000
949,22093,2487.239479,-26.625000,-70.625000,10,2106.381836,-70.839840,-27.018170,53069,42,caldera,-70.682915,-26.562084,0.451000,-70.682915,-26.562084,2.000000,0.000000
950,22124,0.000000,-26.875000,-70.625000,10,1404.581543,-70.839840,-27.018170,31566,42,caldera,-70.737083,-26.749584,0.451000,-70.737083,-26.749584,2.000000,0.000000
951,4296,0.000000,62.875000,-70.375000,12,1316.661255,-71.074220,62.890630,29312,8276,diva_id__7808,-70.496246,62.882915,-0.130000,-70.496246,62.882915,2.000000,0.000000
952,4857,4144.247176,60.125000,-70.375000,28,5550.818359,-69.667970,59.505210,71790,5070,diva_id__4602,-70.367081,60.046249,-0.075000,-70.367081,60.046249,2.000000,0.000000
953,4942,0.000000,59.875000,-70.375000,13,1538.359863,-69.667970,59.505210,63055,5070,diva_id__4602,-70.301247,59.973747,-0.075000,-70.301247,59.973747,2.000000,0.000000
954,8172,0.000000,47.375000,-70.375000,14,1002.645508,-70.488280,47.369790,7396,5277,diva_id__4809,-70.491249,47.436249,-0.171000,-70.491249,47.436249,2.000000,0.000000
955,9351,2287.461790,43.625000,-70.375000,12,1699.971313,-70.166020,43.671880,8287,5357,diva_id__4889,-70.251251,43.713749,-0.137000,-70.251251,43.713749,2.000000,0.000000
956,9440,0.000000,43.375000,-70.375000,27,4401.800293,-70.341800,43.463540,3186,5360,diva_id__4892,-70.381248,43.462914,-0.128000,-70.381248,43.462914,2.000000,0.000000
958,21239,0.000000,-18.375000,-70.375000,10,3343.045166,-70.341800,-18.489580,7839,17,arica,-70.320419,-18.422085,0.485000,-70.320419,-18.422085,2.000000,0.000000
959,21254,0.000000,-18.625000,-70.375000,10,3224.831543,-70.341800,-18.489580,3368,17,arica,-70.317085,-18.470417,0.485000,-70.317085,-18.470417,2.000000,0.000000
960,21270,0.000000,-18.875000,-70.375000,10,2247.495850,-70.341800,-18.489580,29572,17,arica,-70.337914,-18.755417,0.485000,-70.337914,-18.755417,2.000000,0.000000
961,21710,0.000000,-23.625000,-70.375000,10,10585.233398,-70.371090,-23.645830,3925,12,antofagasta,-70.392082,-23.616249,0.448000,-70.392082,-23.616249,2.000000,0.000000
962,8105,0.000000,47.625000,-70.125000,23,1845.985962,-70.166020,47.630210,3198,5271,diva_id__4803,-70.147919,47.656250,-0.180000,-70.147919,47.656250,2.000000,0.000000
963,16535,0.000000,18.125000,-70.125000,10,1037.132324,-70.136720,18.255210,5992,8766,diva_id__8298,-70.187080,18.230415,0.656000,-70.187080,18.230415,2.000000,0.000000
965,21196,0.000000,-17.875000,-70.125000,10,2721.065918,-70.341800,-18.489580,22820,17,arica,-70.437080,-18.305416,0.485000,-70.437080,-18.305416,2.000000,0.000000
967,21322,0.000000,-19.625000,-70.125000,10,4229.449707,-70.136720,-19.895830,38574,5251,diva_id__4783,-70.207085,-19.555416,0.467000,-70.207085,-19.555416,2.000000,0.000000
968,21488,0.000000,-21.375000,-70.125000,10,35337.531250,-70.136720,-21.406250,8018,16577,deltas_402,-70.062080,-21.425419,0.459000,-70.062080,-21.425419,2.000000,0.000000
969,21740,0.000000,-23.875000,-70.125000,10,2122.963623,-70.371090,-23.645830,7568,12,antofagasta,-70.422913,-23.694584,0.448000,-70.422913,-23.694584,2.000000,0.000000
970,4943,2073.585904,59.875000,-69.875000,14,1750.219727,-69.667970,59.505210,46798,5070,diva_id__4602,-69.767914,59.922916,-0.075000,-69.767914,59.922916,2.000000,0.000000
971,5058,0.000000,59.375000,-69.875000,23,3173.790283,-69.667970,59.505210,21933,5070,diva_id__4602,-69.753754,59.312916,-0.075000,-69.753754,59.312916,2.000000,0.000000
972,5431,0.000000,58.125000,-69.875000,15,1563.487305,-69.199220,59.140630,71245,8299,diva_id__7831,-69.811249,58.583752,-0.060000,-69.811249,58.583752,2.000000,0.000000
973,8007,0.000000,48.125000,-69.875000,366,87688.804688,-69.755860,48.098960,4686,1251,diva_id__780,-69.767082,48.140415,-0.180000,-69.767082,48.140415,5.313231,0.000000
974,9280,0.000000,43.875000,-69.875000,114,24623.144531,-69.990230,43.776040,17944,1268,diva_id__797,-69.796249,43.856247,-0.153000,-69.796249,43.856247,2.859863,0.000000
975,16450,0.000000,18.375000,-69.875000,15,3422.469238,-69.873050,18.463540,993,8776,diva_id__8308,-69.881248,18.467916,0.651000,-69.881248,18.467916,2.000000,0.000000
976,17493,0.000000,11.625000,-69.875000,10,4506.639648,-70.048830,11.640630,17665,6023,diva_id__5555,-69.969582,11.502083,0.384000,-69.969582,11.502083,2.000000,0.000000
978,5000,0.000000,59.625000,-69.625000,15,2026.117432,-69.667970,59.505210,20811,5070,diva_id__4602,-69.649582,59.692081,-0.075000,-69.649582,59.692081,2.000000,0.000000
979,8049,0.000000,47.875000,-69.625000,14,1077.072021,-69.638670,47.838540,6472,5296,diva_id__4828,-69.552078,47.841248,-0.180000,-69.552078,47.841248,2.000000,0.000000
980,16230,0.000000,19.125000,-69.625000,15,5447.258301,-69.638670,19.218750,2750,8800,diva_id__8332,-69.624580,19.197916,0.634000,-69.624580,19.197916,2.000000,0.000000
981,24598,0.000000,-51.625000,-69.625000,17,10579.779297,-69.199220,-51.588540,23386,5582,diva_id__5114,-69.536247,-51.607918,0.458000,-69.536247,-51.607918,2.000000,0.000000
982,7854,0.000000,48.875000,-69.375000,21,1964.188232,-68.759770,48.880210,27680,5265,diva_id__4797,-69.067078,48.735416,-0.180000,-69.067078,48.735416,2.000000,0.000000
983,16451,3613.381773,18.375000,-69.375000,10,1093.691650,-69.316410,18.385420,9133,8783,diva_id__8315,-69.325417,18.467083,0.635000,-69.325417,18.467083,2.000000,0.000000
984,24575,2189.153142,-51.125000,-69.375000,15,16357.985352,-69.199220,-50.911460,24927,5594,diva_id__5126,-69.422081,-51.086250,0.444000,-69.422081,-51.086250,2.000000,0.000000
985,2312,0.000000,69.375000,-69.125000,10,1297.926880,-68.789060,68.802080,54195,6623,diva_id__6155,-69.237915,69.262085,-0.218000,-69.237915,69.262085,2.000000,0.000000
986,4342,4562.061741,62.625000,-69.125000,13,1685.531738,-68.964840,62.369790,33921,6629,diva_id__6161,-69.243744,62.646248,-0.159000,-69.243744,62.646248,2.000000,0.000000
987,7909,0.000000,48.625000,-69.125000,27,2481.300537,-68.964840,48.281250,41052,1256,diva_id__785,-69.092911,48.640415,-0.180000,-69.092911,48.640415,2.000000,0.000000
988,24600,0.000000,-51.625000,-69.125000,10,3599.922852,-69.199220,-51.588540,11526,5582,diva_id__5114,-69.221252,-51.691254,0.458000,-69.221252,-51.691254,2.000000,0.000000
989,2705,0.000000,68.625000,-68.875000,14,1587.143921,-68.789060,68.802080,9857,6623,diva_id__6155,-68.952911,68.736252,-0.218000,-68.952911,68.736252,2.000000,0.000000
990,9070,0.000000,44.625000,-68.875000,102,21928.476562,-68.701170,44.244790,36573,8563,diva_id__8095,-68.797913,44.566250,-0.114000,-68.797913,44.566250,2.682798,0.000000
991,17535,0.000000,11.375000,-68.875000,10,4164.838379,-68.759770,11.380210,24485,6026,diva_id__5558,-68.976250,11.438750,0.364000,-68.976250,11.438750,2.000000,0.000000
993,5229,2086.638723,58.875000,-68.625000,16,1645.875732,-69.199220,59.140630,38068,8299,diva_id__7831,-68.737083,58.894585,-0.060000,-68.737083,58.894585,2.000000,0.000000
994,7722,0.000000,49.375000,-68.625000,118,18945.023438,-68.349610,49.088540,5758,16354,deltas_028,-68.377083,49.137085,-0.180000,-68.377083,49.137085,2.906090,0.000000
995,7857,0.000000,48.875000,-68.625000,117,18968.056641,-68.759770,48.880210,8268,5265,diva_id__4797,-68.697083,48.942085,-0.180000,-68.697083,48.942085,2.887239,0.000000
996,7961,2224.655344,48.375000,-68.625000,20,1639.070801,-68.525390,48.463540,2134,5301,diva_id__4833,-68.537918,48.446251,-0.180000,-68.537918,48.446251,2.000000,0.000000
998,24512,0.000000,-49.625000,-68.625000,15,18199.888672,-68.378910,-50.130210,26917,5597,diva_id__5129,-68.562080,-49.918755,0.456000,-68.562080,-49.918755,2.000000,0.000000
999,24526,0.000000,-49.875000,-68.625000,18,26987.660156,-68.613280,-50.234370,30103,16610,deltas_453,-68.618752,-49.963753,0.450000,-68.618752,-49.963753,2.000000,0.000000
1000,24701,0.000000,-53.125000,-68.625000,10,2457.081543,-68.496090,-53.151040,6570,2121,diva_id__1650,-68.517082,-53.208748,0.448000,-68.517082,-53.208748,2.000000,0.000000
1001,2706,0.000000,68.625000,-68.375000,10,1170.000122,-68.496090,68.802080,26524,8294,diva_id__7826,-68.437080,68.564583,-0.198000,-68.437080,68.564583,2.000000,0.000000
1003,4400,8177.718263,62.375000,-68.375000,14,1590.127441,-67.792970,62.161460,29235,6628,diva_id__6160,-68.272911,62.299583,-0.177000,-68.272911,62.299583,2.000000,0.000000
1004,5296,0.000000,58.625000,-68.375000,15,1558.172119,-67.910160,58.359380,28968,5088,diva_id__4620,-68.281250,58.532917,-0.040000,-68.281250,58.532917,2.000000,0.000000
1005,5432,0.000000,58.125000,-68.375000,460,135780.281250,-67.910160,58.359380,49732,5088,diva_id__4620,-68.481247,58.028751,-0.040000,-68.481247,58.028751,6.008285,0.000000
1006,7792,2214.611747,49.125000,-68.375000,245,45658.066406,-68.349610,49.088540,11680,16354,deltas_028,-68.322914,49.192085,-0.180000,-68.322914,49.192085,4.293223,0.000000
1007,9156,0.000000,44.375000,-68.375000,10,1353.989014,-68.282220,44.424570,14262,8567,diva_id__8099,-68.428749,44.498749,-0.125000,-68.428749,44.498749,2.000000,0.000000
1008,17578,0.000000,11.125000,-68.375000,17,17697.509766,-68.408200,11.171880,12966,6027,diva_id__5559,-68.345413,11.072916,0.344000,-68.345413,11.072916,2.000000,0.000000
1009,17668,0.000000,10.625000,-68.375000,10,2447.591309,-68.291020,10.807290,13480,6028,diva_id__5560,-68.297081,10.686250,0.328000,-68.297081,10.686250,2.000000,0.000000
1011,3519,0.000000,66.125000,-68.125000,30,4330.040039,-67.441410,66.171880,35216,6625,diva_id__6157,-68.156250,66.043747,-0.266000,-68.156250,66.043747,2.000000,0.000000
1012,5433,0.000000,58.125000,-68.125000,27,3511.383301,-67.910160,58.359380,32708,5088,diva_id__4620,-68.100418,58.082916,-0.040000,-68.100418,58.082916,2.000000,0.000000
1013,7910,4444.402485,48.625000,-68.125000,21,1814.690796,-68.053910,48.697930,9380,5302,diva_id__4834,-68.132080,48.631248,-0.180000,-68.132080,48.631248,2.000000,0.000000
1014,17669,0.000000,10.625000,-68.125000,10,2468.116699,-68.173830,10.546880,8436,6029,diva_id__5561,-68.241249,10.583750,0.315000,-68.241249,10.583750,2.000000,0.000000
1017,24725,0.000000,-53.625000,-67.875000,10,2081.577637,-67.910160,-53.619790,5735,9397,diva_id__8929,-67.882919,-53.668755,0.421000,-67.882919,-53.668755,2.000000,0.000000
1018,24738,8875.723000,-53.875000,-67.875000,13,8511.697266,-67.910160,-53.619790,24253,9397,diva_id__8929,-67.776245,-53.822922,0.421000,-67.776245,-53.822922,2.000000,0.000000
1019,2906,0.000000,68.125000,-67.625000,10,1141.191406,-67.324220,68.515630,40332,1536,diva_id__1065,-67.587082,68.166252,-0.222000,-67.587082,68.166252,2.000000,0.000000
1020,3358,3988.080288,66.625000,-67.625000,10,4367.959473,-67.441410,66.171880,53529,6625,diva_id__6157,-67.520416,66.652084,-0.266000,-67.520416,66.652084,2.000000,0.000000
1021,4443,6136.310329,62.125000,-67.625000,11,1123.645142,-67.792970,62.161460,7972,6628,diva_id__6160,-67.687912,62.213749,-0.177000,-67.687912,62.213749,2.000000,0.000000
1022,5435,0.000000,58.125000,-67.625000,135,31660.685547,-67.910160,58.359380,33705,5088,diva_id__4620,-67.674583,58.082916,-0.040000,-67.674583,58.082916,3.125050,0.000000
1023,7725,0.000000,49.375000,-67.625000,23,1928.500854,-67.617190,48.906250,45251,5305,diva_id__4837,-67.634583,49.312916,-0.180000,-67.634583,49.312916,2.000000,0.000000
1024,7859,0.000000,48.875000,-67.625000,20,1684.502686,-67.617190,48.802080,8522,5303,diva_id__4835,-67.531250,48.853748,-0.180000,-67.531250,48.853748,2.000000,0.000000
1025,5366,4189.445310,58.375000,-67.375000,23,3244.594482,-67.910160,58.359380,31671,5088,diva_id__4620,-67.397919,58.266251,-0.040000,-67.397919,58.266251,2.000000,0.000000
1027,9075,0.000000,44.625000,-67.375000,10,2055.667969,-67.001950,44.817710,33571,5353,diva_id__4885,-67.392082,44.697914,-0.138000,-67.392082,44.697914,2.000000,0.000000
1028,5367,2093.655563,58.375000,-67.125000,14,1833.184570,-67.910160,58.359380,47679,5088,diva_id__4620,-67.093750,58.343750,-0.040000,-67.093750,58.343750,2.000000,0.000000
1030,8895,0.000000,45.125000,-67.125000,25,3918.365234,-67.001950,44.921880,31908,103,eastport,-67.208748,45.168751,-0.138000,-67.208748,45.168751,2.000000,0.000000
1031,24318,0.000000,-46.625000,-67.125000,10,2105.608887,-67.089840,-46.822920,20537,5623,diva_id__5155,-67.236252,-46.667919,0.431000,-67.236252,-46.667919,2.000000,0.000000
1032,24462,4969.990894,-48.625000,-67.125000,10,3772.981445,-67.119140,-48.671870,11084,5620,diva_id__5152,-67.048752,-48.583752,0.434000,-67.048752,-48.583752,2.000000,0.000000
1033,24477,0.000000,-48.875000,-67.125000,10,1108.675293,-67.119140,-48.671870,11749,5620,diva_id__5152,-67.182915,-48.768753,0.434000,-67.182915,-48.768753,2.000000,0.000000
1034,24750,0.000000,-54.125000,-67.125000,10,1372.928467,-67.441410,-53.932290,27569,9393,diva_id__8925,-67.157082,-54.115417,0.442000,-67.157082,-54.115417,2.000000,0.000000
1036,5368,2092.376390,58.375000,-66.875000,35,5234.679199,-67.910160,58.359380,64772,5088,diva_id__4620,-66.812080,58.449585,-0.040000,-66.812080,58.449585,2.000000,0.000000
1037,8050,0.000000,47.875000,-66.875000,83,11946.916992,-66.357420,48.072920,31139,5315,diva_id__4847,-66.757080,47.989582,-0.076000,-66.757080,47.989582,2.408777,0.000000
1038,8896,0.000000,45.125000,-66.875000,15,1786.945068,-67.001950,44.921880,23775,103,eastport,-66.878754,45.117081,-0.138000,-66.878754,45.117081,2.000000,0.000000
1039,3007,0.000000,67.875000,-66.625000,10,1312.829224,-66.503910,68.307290,49260,8447,diva_id__7979,-66.746246,67.873749,-0.232000,-66.746246,67.873749,2.000000,0.000000
1042,3441,2824.140429,66.375000,-66.375000,16,3727.990967,-66.855470,66.302080,21906,8430,diva_id__7962,-66.425415,66.397079,-0.269000,-66.425415,66.397079,2.000000,0.000000
1043,8011,0.000000,48.125000,-66.375000,15,1164.932373,-66.357420,48.072920,6340,5315,diva_id__4847,-66.295410,48.112083,-0.076000,-66.295410,48.112083,2.000000,0.000000
1045,8801,0.000000,45.375000,-66.125000,223,54940.562500,-66.064450,45.234380,3279,16365,deltas_055,-66.078751,45.262085,-0.146000,-66.078751,45.262085,4.077311,0.000000
1046,5233,2951.852194,58.875000,-65.875000,38,3999.550293,-65.566410,59.244790,47001,5106,diva_id__4638,-65.776245,58.836250,-0.079000,-65.776245,58.836250,2.000000,0.000000
1047,7963,0.000000,48.375000,-65.875000,19,1448.606445,-65.947270,47.942710,26003,5316,diva_id__4848,-65.837082,48.164581,-0.076000,-65.837082,48.164581,2.000000,0.000000
1048,8013,0.000000,48.125000,-65.875000,32,3137.059326,-65.947270,47.942710,30263,5316,diva_id__4848,-65.899582,48.212917,-0.076000,-65.899582,48.212917,2.000000,0.000000
1050,9284,2285.714601,43.875000,-65.875000,10,1378.508301,-65.888670,43.671880,20772,5334,diva_id__4866,-65.981247,43.846252,-0.122000,-65.981247,43.846252,2.000000,0.000000
1051,17730,0.000000,10.375000,-65.875000,10,6583.507812,-65.911790,10.377170,8027,6039,diva_id__5571,-65.983749,10.391250,0.293000,-65.983749,10.391250,2.000000,0.000000
1052,24397,0.000000,-47.875000,-65.875000,12,23942.234375,-65.830080,-47.734370,7454,343,puerto_deseado,-65.922913,-47.758751,0.454000,-65.922913,-47.758751,2.000000,0.000000
1053,8109,0.000000,47.625000,-65.625000,23,2296.741943,-65.947270,47.942710,42680,5316,diva_id__4848,-65.641251,47.618752,-0.076000,-65.641251,47.618752,2.000000,0.000000
