index,basin_idx,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat,rivhgt,elevtn,elvp10,elvp90,elvavg,area_km,cell_count,mean_drain_length,mean_drain_slope
1967,2019,2018,1961.483948,69.875000,20.875000,27,2653.976318,21.035160,70.026040,27087,9908,diva_id__9440,20.994583,69.782913,-0.198000,20.994583,69.782913,2.000000,0.000000,42.000000,594.197998,375.011758,2656.426976,11,88783.131510,0.006199
1969,4034,4033,0.000000,64.125000,20.875000,17,2212.025635,21.035160,64.192710,12145,4308,diva_id__3840,20.952917,64.089584,0.343000,20.952917,64.089584,2.000000,0.000000,92.954574,259.173193,191.387223,2214.111776,10,104165.600260,0.002617
1970,5805,5804,0.000000,56.625000,20.875000,10,2708.316406,20.917970,56.276040,27928,4345,diva_id__3877,20.992085,56.523750,0.301000,20.992085,56.523750,2.000000,0.000000,5.157979,33.118752,17.076229,2706.413538,6,71984.462240,0.000359
1972,23286,23285,0.000000,-34.375000,20.875000,10,12506.578125,20.683590,-34.427080,15376,2825,diva_id__2354,20.848751,-34.403755,0.134000,20.848751,-34.403755,2.000000,0.000000,51.294702,361.864349,214.379391,12499.101150,22,174067.110085,0.001709
1973,3913,3912,0.000000,64.625000,21.125000,65,11475.464844,21.035160,64.192710,57908,4308,diva_id__3840,21.142918,64.711250,0.343000,21.142918,64.711250,2.113216,0.000000,197.231949,587.359863,387.838476,11486.223156,38,306271.658854,0.001725
1974,6245,6244,0.000000,54.875000,21.125000,10,1308.019531,21.152340,54.973960,5219,4353,diva_id__3885,21.231251,54.986252,0.298000,21.231251,54.986252,2.000000,0.000000,0.099000,0.782962,0.449984,1307.224072,3,47251.763672,0.000014
1975,10684,10683,0.000000,39.125000,21.125000,10,1895.275513,21.064450,39.036460,2975,1455,diva_id__984,21.035418,39.022083,-0.071000,21.035418,39.022083,2.000000,0.000000,1.952000,389.664001,171.997420,1894.166756,5,115996.742188,0.003991
1976,10871,10870,0.000000,38.375000,21.125000,16,5669.339844,21.123050,38.359380,1942,14816,diva_idp_med_2200,21.106251,38.347916,-0.113000,21.106251,38.347916,2.000000,0.000000,0.655642,690.600000,284.564512,5665.881760,10,179088.328125,0.004183
1977,23287,23286,0.000000,-34.375000,21.125000,10,1127.562012,20.683590,-34.427080,30069,2825,diva_id__2354,21.002083,-34.363754,0.134000,21.002083,-34.363754,2.000000,0.000000,3.900000,186.631263,82.776052,1126.901216,4,59933.960938,0.002582
1978,3748,3747,0.000000,65.375000,21.375000,69,11971.691406,22.089840,65.390630,36587,4309,diva_id__3841,21.301250,65.373749,0.369000,21.301250,65.373749,2.177975,0.000000,87.761598,566.844189,355.366314,11983.231664,37,257186.409375,0.002070
1979,3793,3792,4024.600925,65.125000,21.375000,14,1457.301514,22.089840,65.390630,52763,4309,diva_id__3841,21.367918,65.025414,0.369000,21.367918,65.025414,2.000000,0.000000,103.362003,339.815289,227.470330,1458.641120,7,72617.645833,0.003688
1980,4458,4457,6136.310329,62.125000,21.375000,10,1084.587524,21.152340,62.473960,32297,4317,diva_id__3849,21.437084,62.215416,0.321000,21.437084,62.215416,2.000000,0.000000,12.000000,99.263002,56.942501,1083.861956,4,57466.138672,0.001795
1981,6020,6019,0.000000,55.625000,21.375000,14,3099.861572,21.269530,55.338540,2365,16332,deltas_002,21.257917,55.358749,0.297000,21.257917,55.358749,2.000000,0.000000,4.899000,75.295000,43.580357,3097.904224,7,50675.477865,0.001607
1982,6081,6080,0.000000,55.375000,21.375000,169,92700.320312,21.269530,55.338540,1220,16332,deltas_002,21.250418,55.337082,0.297000,21.250418,55.337082,3.517144,0.000000,28.705445,162.545496,105.841529,92643.840257,210,470361.340218,0.000282
1984,11071,11070,0.000000,37.625000,21.375000,10,3547.692383,21.503910,37.552080,8006,14550,diva_idp_med_1934,21.453751,37.612083,-0.092000,21.453751,37.612083,2.000000,0.000000,18.000000,323.360999,165.987000,3545.351488,5,90045.304688,0.003204
1985,23288,23287,0.000000,-34.375000,21.375000,10,1219.526733,21.884770,-34.348960,42598,16603,deltas_446,21.422083,-34.377083,0.128000,21.422083,-34.377083,2.000000,0.000000,2.549500,22.945499,12.747499,1218.814144,2,37732.093750,0.000676
1986,3617,3616,4481.098173,65.875000,21.625000,123,24151.328125,22.089840,65.390630,44000,4309,diva_id__3841,21.734585,65.757919,0.369000,21.734585,65.757919,2.965351,0.000000,130.000000,728.159668,445.712174,24173.326237,81,270005.144097,0.002114
1987,4491,4490,2899.264038,61.875000,21.625000,17,3040.287598,21.503910,61.432290,43915,4321,diva_id__3853,21.512083,61.827084,0.326000,21.512083,61.827084,2.000000,0.000000,17.534048,131.120236,67.411877,3038.418680,9,109717.515625,0.000948
1988,4532,4531,0.000000,61.625000,21.625000,101,25627.957031,21.503910,61.432290,16629,4321,diva_id__3853,21.714584,61.542915,0.326000,21.714584,61.542915,2.669117,0.000000,65.513892,141.504794,94.485757,25612.218248,65,230804.307247,0.000533
1989,4638,4637,6506.174873,61.125000,21.625000,10,1193.647095,21.503910,61.432290,23656,4321,diva_id__3853,21.613750,61.226250,0.326000,21.613750,61.226250,2.000000,0.000000,8.199000,87.527081,43.738735,1192.992882,4,93080.671875,0.001161
1990,5624,5623,0.000000,57.375000,21.625000,31,11857.491211,22.089840,57.630210,41096,4343,diva_id__3875,21.546251,57.403751,0.323000,21.546251,57.403751,2.000000,0.000000,8.913846,96.824997,52.192910,11849.750296,31,185126.790737,0.000409
1991,10872,10871,0.000000,38.375000,21.625000,10,1100.758789,21.503910,38.281250,3214,14819,diva_idp_med_2203,21.520416,38.307083,-0.126000,21.520416,38.307083,2.000000,0.000000,29.518802,654.318802,309.531336,1100.029552,3,81292.484375,0.009607
1992,4278,4277,0.000000,63.125000,21.875000,30,5155.547852,21.503910,63.046880,26895,1049,diva_id__578,21.939585,63.187080,0.331000,21.939585,63.187080,2.000000,0.000000,17.004351,126.348499,72.213538,5152.014037,18,122754.706473,0.000800
1993,23290,23289,0.000000,-34.375000,21.875000,10,45031.929688,21.884770,-34.348960,1347,16603,deltas_446,21.878750,-34.337921,0.128000,21.878750,-34.337921,2.000000,0.000000,202.800000,821.545496,555.441764,45004.376476,70,284112.757576,0.002476
1994,5566,5565,0.000000,57.625000,22.125000,10,1902.920410,22.089840,57.630210,2782,4343,diva_id__3875,22.133751,57.638748,0.323000,22.133751,57.638748,2.000000,0.000000,3.864000,32.976839,16.824496,1901.777088,5,39813.357422,0.000735
1996,3619,3618,0.000000,65.875000,22.375000,31,4105.347656,22.089840,65.390630,51008,4309,diva_id__3841,22.352083,65.836250,0.369000,22.352083,65.836250,2.000000,0.000000,38.429015,370.482315,210.573079,4109.285514,16,118064.134487,0.002207
1997,10187,10186,0.000000,40.875000,22.375000,10,3315.294922,22.705080,40.494790,4708,14884,diva_idp_med_2268,22.678751,40.532082,-0.079000,22.678751,40.532082,2.000000,0.000000,2.000000,272.400000,104.899000,3313.197176,5,66964.421875,0.002374
1998,4173,4172,2029.313729,63.625000,22.625000,26,4404.391113,22.324220,63.515630,10468,4320,diva_id__3852,22.507917,63.562080,0.347000,22.507917,63.562080,2.000000,0.000000,19.955019,120.477498,62.278911,4401.539704,14,107875.337891,0.000667
1999,4802,4801,2923.948203,60.375000,22.625000,10,1380.624878,22.441410,60.234380,22062,9963,diva_id__9495,22.647083,60.404583,0.347000,22.647083,60.404583,2.000000,0.000000,30.556876,83.745404,59.938994,1379.700941,7,75492.917969,0.001074
2000,10290,10289,0.000000,40.625000,22.625000,32,24507.326172,22.705080,40.494790,1405,14884,diva_idp_med_2268,22.712084,40.506248,-0.079000,22.712084,40.506248,2.000000,0.000000,69.895000,621.200000,405.202632,24491.904322,44,258996.438672,0.002153
2001,10364,10363,0.000000,40.375000,22.625000,11,6756.318848,22.705080,40.494790,4998,14884,diva_idp_med_2268,22.648750,40.481247,-0.079000,22.648750,40.481247,2.000000,0.000000,9.054000,730.100000,435.140664,6752.036252,14,219913.515625,0.003114
2002,10502,10501,0.000000,39.875000,22.625000,12,9257.529297,22.705080,39.921880,4866,1493,diva_id__1022,22.728750,39.882080,-0.098000,22.728750,39.882080,2.000000,0.000000,35.764000,288.000000,144.370056,9252.015396,16,133554.302083,0.001623
2003,10760,10759,0.000000,38.875000,22.625000,10,1585.829956,22.822270,38.880210,25210,1487,diva_id__1016,22.532917,38.855415,-0.104000,22.532917,38.855415,2.000000,0.000000,12.200000,216.200000,105.333333,1584.925760,3,75084.085938,0.003396
2004,11279,11278,0.000000,36.875000,22.625000,10,1949.408081,22.675780,36.822920,2192,1472,diva_id__1001,22.687084,36.805416,-0.055000,22.687084,36.805416,2.000000,0.000000,23.600000,276.400000,144.666667,1948.231216,3,73265.937500,0.004313
2006,4174,4173,0.000000,63.625000,22.875000,15,2172.243896,22.792970,63.880210,25964,648,diva_id__177,22.819584,63.647083,0.354000,22.819584,63.647083,2.000000,0.000000,22.132001,97.174893,61.477014,2170.861408,5,118353.414062,0.000961
2007,4092,4091,0.000000,63.875000,23.125000,18,2589.742920,22.792970,63.880210,16581,648,diva_id__177,23.130417,63.892914,0.354000,23.130417,63.892914,2.000000,0.000000,15.193417,136.710885,81.921992,2588.159800,8,102210.494792,0.001374
2010,4804,4803,0.000000,60.375000,23.125000,10,1116.999512,22.910160,60.130210,23480,4324,diva_id__3856,23.022917,60.333748,0.350000,23.022917,60.333748,2.000000,0.000000,3.279200,29.512800,16.396000,1116.195264,2,23791.908203,0.001378
2011,12389,12388,0.000000,32.375000,23.125000,10,1246.201660,23.173830,32.369790,9140,15439,diva_idp_med_2823,23.087917,32.331249,0.047000,23.087917,32.331249,2.000000,0.000000,8.100000,72.900000,40.500000,1245.460672,2,46380.972656,0.001746
2013,2025,2024,0.000000,69.875000,23.375000,46,7539.837402,23.320310,70.598960,69679,9961,diva_id__9493,23.386251,69.972916,-0.152000,23.386251,69.972916,2.000000,0.000000,296.332214,504.673199,367.684193,7546.462558,27,121221.976562,0.005298
2014,3623,3622,0.000000,65.875000,23.375000,10,1093.691650,23.613280,65.703130,16516,4310,diva_id__3842,23.491251,65.842918,0.373000,23.491251,65.842918,2.000000,0.000000,16.548500,124.567200,72.101850,1094.753052,5,104928.609375,0.001344
2015,4878,4877,0.000000,60.125000,23.375000,16,2660.272949,23.378910,59.817710,23680,4325,diva_id__3857,23.472084,60.025414,0.350000,23.472084,60.025414,2.000000,0.000000,27.000000,109.371246,58.388922,2658.540232,11,100141.048828,0.000860
2016,10876,10875,7063.716201,38.375000,23.375000,10,2447.332275,23.378910,38.697920,26369,14870,diva_idp_med_2254,23.361250,38.461250,-0.103000,23.361250,38.461250,2.000000,0.000000,35.981251,218.500000,115.455416,2445.792476,6,88949.257812,0.002030
2017,4036,4035,2861.593431,64.125000,23.625000,12,1435.022217,23.613280,64.088540,3140,4316,diva_id__3848,23.640417,64.062920,0.365000,23.640417,64.062920,2.000000,0.000000,15.871250,141.801651,78.525033,1434.282478,6,62212.900391,0.001413
2018,5256,5255,0.000000,58.875000,23.625000,11,3252.107910,23.378910,58.984380,31419,9971,diva_id__9503,23.741251,58.772915,0.348000,23.741251,58.772915,2.000000,0.000000,4.880000,51.900002,21.722017,3250.189967,11,84274.946289,0.000345
2019,10292,10291,0.000000,40.625000,23.625000,10,2115.626709,23.730470,40.677080,3180,1506,diva_id__1035,23.692917,40.679581,-0.023000,23.692917,40.679581,2.000000,0.000000,9.156600,89.928743,48.904452,2114.242448,4,80067.046875,0.001261
2020,3987,3986,0.000000,64.375000,23.875000,23,3378.769287,23.613280,64.088540,26076,4316,diva_id__3848,23.917084,64.282082,0.365000,23.917084,64.282082,2.000000,0.000000,40.401902,136.330721,82.893773,3378.198642,10,139299.699219,0.000921
2022,5754,5753,2111.276469,56.875000,23.875000,46,17547.431641,23.613280,56.953130,14625,4344,diva_id__3876,23.852917,56.967918,0.318000,23.852917,56.967918,2.000000,0.000000,0.927722,80.267885,42.599845,17535.404503,39,151237.826746,0.000389
2023,10188,10187,2325.198256,40.875000,23.875000,21,16791.576172,23.730470,40.781250,10740,1508,diva_id__1037,23.857918,40.784584,-0.023000,23.857918,40.784584,2.000000,0.000000,10.486000,683.600000,300.901120,16780.926325,29,188695.051082,0.001920
2024,3626,3625,2003.261624,65.875000,24.125000,154,39261.960938,24.433590,65.703130,18753,1047,diva_id__576,24.144585,65.822914,0.372000,24.144585,65.822914,3.348000,0.000000,126.742500,587.825012,344.461030,39297.563436,141,363426.921985,0.001008
2025,3988,3987,2018.615496,64.375000,24.125000,25,3690.435791,24.667970,64.869790,48910,4315,diva_id__3847,24.225418,64.472916,0.365000,24.225418,64.472916,2.000000,0.000000,48.577499,133.518570,84.206313,3691.775815,11,128901.281250,0.000872
2026,4037,4036,0.000000,64.125000,24.125000,10,1164.585693,23.613280,64.088540,14300,4316,diva_id__3848,23.701250,64.211250,0.365000,23.701250,64.211250,2.000000,0.000000,16.144000,108.341998,65.322500,1164.259336,3,59372.097656,0.001941
2028,5685,5684,4220.822548,57.125000,24.125000,200,85827.125000,24.082030,57.057290,2147,4342,diva_id__3874,24.067917,57.039581,0.322000,24.067917,57.039581,3.849357,0.000000,88.118800,178.964001,133.620302,85772.091826,204,547172.675691,0.000299
2029,1767,1766,0.000000,70.375000,24.375000,10,1206.050659,23.847660,70.755210,35204,9965,diva_id__9497,24.283751,70.473747,-0.150000,24.283751,70.473747,2.000000,0.000000,75.200000,295.976770,209.187622,1207.278426,5,38486.268229,0.008922
2031,3627,3626,0.000000,65.875000,24.375000,208,53066.589844,24.433590,65.703130,9147,1047,diva_id__576,24.489584,65.782082,0.372000,24.489584,65.782082,3.927406,0.000000,119.502216,277.424286,201.374306,53115.043459,176,347029.283091,0.000690
2033,5401,5400,0.000000,58.375000,24.375000,28,6903.595703,24.316410,57.838540,61114,1053,diva_id__582,24.478750,58.381248,0.325000,24.478750,58.381248,2.000000,0.000000,10.758400,70.807201,36.340707,6899.469640,19,101756.974432,0.000391
2034,5508,5507,5942.938234,57.875000,24.375000,17,3609.475342,24.316410,57.786460,4050,4339,diva_id__3871,24.352083,57.755417,0.325000,24.352083,57.755417,2.000000,0.000000,20.913142,55.136714,38.202597,3607.192368,9,82803.414062,0.000633
2035,5686,5685,0.000000,57.125000,24.375000,37,9159.820312,24.433590,57.265630,15664,4341,diva_id__3873,24.267918,57.157082,0.323000,24.267918,57.157082,2.000000,0.000000,15.154947,143.635599,68.138019,9154.258654,25,179449.743056,0.000590
2036,3838,3837,0.000000,64.875000,24.625000,29,4279.453125,24.667970,64.869790,4726,4315,diva_id__3847,24.736250,64.838753,0.365000,24.736250,64.838753,2.000000,0.000000,44.738223,115.733652,80.081119,4283.432374,15,128024.826823,0.000735
2037,4881,4880,0.000000,60.125000,24.875000,10,1278.245972,25.136720,60.182290,8824,4327,diva_id__3859,24.986250,60.208748,0.379000,24.986250,60.208748,2.000000,0.000000,10.259400,63.723750,39.375813,1277.439424,3,53406.910156,0.001133
2038,10190,10189,0.000000,40.875000,24.875000,10,5840.337402,24.814450,40.859380,1486,14634,diva_idp_med_2018,24.803751,40.848747,-0.003000,24.803751,40.848747,2.000000,0.000000,21.789106,946.748499,502.933667,5836.565434,14,187521.197917,0.004543
2040,23252,23251,0.000000,-34.125000,24.875000,10,1001.547241,25.048830,-33.984370,26067,16602,deltas_445,24.839584,-34.142082,0.193000,24.839584,-34.142082,2.000000,0.000000,22.200000,133.400000,83.333333,1000.925952,3,51106.787109,0.002497
2041,3686,3685,0.000000,65.625000,25.125000,27,3307.349365,24.902340,65.598960,7275,4312,diva_id__3844,25.051250,65.621246,0.371000,25.051250,65.621246,2.000000,0.000000,53.739600,181.484369,119.719358,3310.471155,12,125532.315104,0.001214
2042,10191,10190,0.000000,40.875000,25.125000,10,1065.143555,25.166020,40.963540,2981,15222,diva_idp_med_2606,25.151251,40.987915,-0.032000,25.151251,40.987915,2.000000,0.000000,1.173250,109.569246,47.120415,1064.461640,3,55179.726562,0.001099
2043,12551,12550,2436.123553,31.625000,25.125000,10,1691.740356,25.019530,31.927080,50535,15436,diva_idp_med_2820,25.241251,31.513750,0.000000,25.241251,31.513750,2.000000,0.000000,2.932000,93.332000,42.553333,1692.123392,3,92715.500000,0.001219
2044,23195,23194,0.000000,-33.875000,25.125000,10,34770.906250,25.048830,-33.984370,2205,16602,deltas_445,25.032917,-33.969582,0.193000,25.032917,-33.969582,2.000000,0.000000,268.196002,1183.200000,722.608159,34755.118248,55,315229.871419,0.002991
2045,3628,3627,2006.067122,65.875000,25.375000,14,1350.736938,24.902340,65.598960,13268,4312,diva_id__3844,25.180418,65.567085,0.371000,25.180418,65.567085,2.000000,0.000000,14.284857,121.137433,68.330002,1352.184272,3,84405.765625,0.001582
2046,3750,3749,2008.890135,65.375000,25.375000,87,14961.086914,25.253910,65.234380,10494,4313,diva_id__3845,25.337084,65.322083,0.363000,25.337084,65.322083,2.471834,0.000000,94.410568,245.447861,171.514102,14974.896701,46,187316.628348,0.001173
2047,3795,3794,6036.901388,65.125000,25.375000,120,23288.783203,25.253910,65.026040,10240,4314,diva_id__3846,25.471251,65.018753,0.363000,25.471251,65.018753,2.934168,0.000000,93.977748,222.683572,153.842764,23307.737966,70,264583.366406,0.000726
2048,3841,3840,2014.396546,64.875000,25.375000,11,1135.671143,25.253910,65.026040,21145,4314,diva_id__3846,25.381250,64.843750,0.363000,25.381250,64.843750,2.000000,0.000000,1.611000,14.675000,8.128333,1136.684860,3,31078.283203,0.000387
2049,4740,4739,2068.374510,60.625000,25.375000,10,1277.299927,25.957030,60.286460,23498,4328,diva_id__3860,25.542917,60.337082,0.387000,25.542917,60.337082,2.000000,0.000000,12.430462,81.318462,49.420770,1276.488480,3,51542.765625,0.001671
2050,10192,10191,0.000000,40.875000,25.375000,10,1841.227051,25.283200,40.911460,5555,14632,diva_idp_med_2016,25.335417,40.942085,-0.045000,25.335417,40.942085,2.000000,0.000000,4.859400,129.300000,58.799500,1840.102936,4,69210.171875,0.001621
2052,4806,4805,4135.502508,60.375000,25.625000,10,1515.607788,25.957030,60.286460,19366,4328,diva_id__3860,25.668751,60.386250,0.387000,25.668751,60.386250,2.000000,0.000000,16.175646,94.989326,59.003107,1514.675120,6,94775.691406,0.001033
2053,23196,23195,0.000000,-33.875000,25.625000,10,1425.807251,25.634770,-33.932290,7625,314,port_elizabeth,25.632917,-33.863754,0.038000,25.632917,-33.863754,2.000000,0.000000,3.300000,154.300000,66.000000,1424.969616,4,65059.957031,0.001883
2054,3796,3795,4020.805604,65.125000,25.875000,33,4304.565430,25.253910,65.234380,6049,4313,diva_id__3845,25.332918,65.191254,0.363000,25.332918,65.191254,2.000000,0.000000,72.787874,155.153506,111.618867,4308.396864,14,95812.921875,0.001487
2055,23151,23150,0.000000,-33.625000,25.875000,10,21200.595703,25.634770,-33.932290,31053,314,port_elizabeth,25.851250,-33.718750,0.038000,25.851250,-33.718750,2.000000,0.000000,75.000000,1036.000000,576.470192,21188.981721,31,297752.585938,0.002676
2056,4808,4807,0.000000,60.375000,26.125000,10,1136.775635,25.957030,60.286460,15781,4328,diva_id__3860,26.041250,60.422081,0.387000,26.041250,60.422081,2.000000,0.000000,2.895040,30.623043,16.378401,1136.005684,3,51540.929688,0.000672
2057,10296,10295,0.000000,40.625000,26.125000,35,52572.046875,25.986330,40.755210,4490,15220,diva_idp_med_2604,26.037085,40.742916,-0.060000,26.037085,40.742916,2.000000,0.000000,20.048500,482.846497,198.044874,52538.819305,94,290997.458059,0.000857
2058,10440,10439,0.000000,40.125000,26.125000,10,1850.325073,26.162110,40.078130,9471,1525,diva_id__1054,26.216251,40.003750,-0.082000,26.216251,40.003750,2.000000,0.000000,12.400000,153.200000,79.333333,1849.172960,3,82314.203125,0.002138
