couple_id,rivmth_idx,cmf_col_15min,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,cmf_row_15min,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat
3343,21299,1206,0.0,-19.125,121.625,10.0,436,2609234944.0,121.7285,-18.56771,45141.65238058891,11516,diva_id__11048,121.576248169,-18.9470825195,0.988,121.576248169,-18.9470825195
3344,10252,1207,0.0,40.875,121.875,61.0,196,191301943296.0,121.8457,40.96354,1307.4820965297654,16377,deltas_085,121.83125305200001,40.967918396,0.579,121.83125305200001,40.967918396
3345,11219,1207,2373.0,37.125,121.875,10.0,211,1378694912.0,121.9629,36.95313,9608.630700682777,519,diva_id__48,121.86375427200001,36.9187469482,0.559,121.86375427200001,36.9187469482
3346,11313,1207,0.0,36.875,121.875,10.0,212,1378694912.0,121.9629,36.95313,3611.283026808614,519,diva_id__48,121.999588013,36.9670829773,0.559,121.999588013,36.9670829773
3347,14702,1207,0.0,24.625,121.875,10.0,261,1140594688.0,121.8457,24.609379999999998,11488.880523286165,11120,diva_id__10652,121.82208252,24.7104148865,0.89,121.82208252,24.7104148865
3348,18939,1207,0.0,0.375,121.875,13.0,358,2696686592.0,121.9336,0.4687507000000001,3930.5686140872517,4634,diva_id__4166,121.910415649,0.44208145141599997,0.799,121.910415649,0.44208145141599997
3349,21265,1207,2554.0,-18.625,121.875,10.0,434,1879054976.0,121.7285,-18.56771,7289.488263210529,11516,diva_id__11048,121.786247253,-18.6037502289,0.988,121.786247253,-18.6037502289
3350,21281,1207,2552.0,-18.875,121.875,10.0,435,2609234944.0,121.7285,-18.56771,29482.6339395909,11516,diva_id__11048,121.652915955,-18.8229179382,0.988,121.652915955,-18.8229179382
3351,23204,1207,0.0,-33.875,121.875,10.0,495,4112023552.0,121.9043,-33.88021,5686.997414181309,106,esperance,121.93208313,-33.8345832825,0.56,121.93208313,-33.8345832825
3352,10331,1208,0.0,40.625,122.125,74.0,197,27765925888.0,122.1387,40.70313,2097.9026075171732,16381,deltas_089,122.16207885700001,40.7095832825,0.582,122.16207885700001,40.7095832825
3353,10408,1208,0.0,40.375,122.125,10.0,198,1541579136.0,122.2559,40.44271,2339.7165895503595,3871,diva_id__3400,122.236251831,40.4279174805,0.582,122.236251831,40.4279174805
3354,19791,1208,0.0,-4.625,122.125,10.0,378,1205995264.0,122.1973,-4.5052080000000005,3132.686073567315,1114,diva_id__643,122.172088623,-4.51791763306,0.977,122.172088623,-4.51791763306
3355,21124,1208,2563.0,-17.125,122.125,10.0,428,1144339840.0,122.6074,-16.74479,70100.14844595731,11517,diva_id__11049,122.207084656,-17.2454166412,1.029,122.207084656,-17.2454166412
3356,19671,1209,0.0,-3.625,122.375,31.0,374,5897156096.0,122.3145,-3.515624,6787.804422993974,4627,diva_id__4159,122.25791931200001,-3.53874969482,0.958,122.25791931200001,-3.53874969482
3357,21228,1209,2558.0,-18.125,122.375,10.0,432,6800297984.0,122.1973,-17.99479,19089.285867576942,38,broome,122.377082825,-18.0095825195,0.997,122.377082825,-18.0095825195
3358,21245,1209,2557.0,-18.375,122.375,10.0,433,6800297984.0,122.1973,-17.99479,23342.44497628082,38,broome,122.315414429,-18.1720848083,0.997,122.315414429,-18.1720848083
3359,10655,1210,0.0,39.375,122.625,10.0,202,2828143616.0,122.1387,39.19271,49558.003750821925,3877,diva_id__3406,122.57208252,39.4862518311,0.584,122.57208252,39.4862518311
3360,17654,1210,0.0,10.875,122.625,19.0,316,1728429696.0,122.666,10.80729,3279.9685888955155,11332,diva_id__10864,122.65042114299999,10.782083511400002,1.028,122.65042114299999,10.782083511400002
3361,17821,1210,0.0,10.125,122.625,10.0,319,2151711744.0,122.8418,10.28646,31508.29461050953,11365,diva_id__10897,122.732086182,10.0245819092,1.021,122.732086182,10.0245819092
3362,18909,1210,0.0,0.625,122.625,10.0,357,2398220288.0,122.8711,0.4687507000000001,25238.14746737996,1116,diva_id__645,122.64958190899999,0.517917633057,0.82,122.64958190899999,0.517917633057
3363,19707,1210,2618.0,-3.875,122.625,31.0,375,6874801664.0,122.7832,-4.010416,34718.11939917215,4626,diva_id__4158,122.50791931200001,-3.8620834350599997,0.971,122.50791931200001,-3.8620834350599997
3364,21095,1210,0.0,-16.875,122.625,10.0,427,1781422208.0,122.6074,-16.74479,24661.466378450954,11517,diva_id__11049,122.596252441,-16.9662494659,1.029,122.596252441,-16.9662494659
3365,23207,1210,0.0,-33.875,122.625,10.0,495,1448537600.0,122.0215,-33.88021,58695.37744809204,11545,diva_id__11077,122.657081604,-33.887916564899996,0.558,122.657081604,-33.887916564899996
3366,17519,1211,2595.0,11.625,122.875,21.0,313,2106479232.0,122.959,11.48438,11868.287947822288,11319,diva_id__10851,122.862915039,11.5345821381,1.028,122.862915039,11.5345821381
3367,17822,1211,0.0,10.125,122.875,10.0,319,1142538880.0,122.8418,10.28646,6419.332994816173,11365,diva_id__10897,122.841247559,10.2287502289,1.021,122.841247559,10.2287502289
3368,18177,1211,0.0,7.625,122.875,10.0,329,1073358656.0,122.6074,7.734375999999999,21514.344564881012,2542,diva_id__2071,122.802085876,7.72041511536,0.952,122.802085876,7.72041511536
3369,17190,1212,5169.0,13.625,123.125,10.0,305,2908262912.0,123.1348,13.77604,8679.53199893222,11221,diva_id__10753,123.123748779,13.6987495422,1.204,123.123748779,13.6987495422
3370,18910,1212,0.0,0.625,123.125,10.0,357,2741694208.0,122.8711,0.4687507000000001,21722.87556071734,1116,diva_id__645,123.062088013,0.509582519531,0.82,123.062088013,0.509582519531
3371,23209,1212,0.0,-33.875,123.125,10.0,495,1917449728.0,123.6621,-33.82812,53188.81124701469,2566,diva_id__2095,123.088752747,-33.8720855713,0.544,123.088752747,-33.8720855713
3372,18156,1213,0.0,7.875,123.375,12.0,328,1234844416.0,123.5802,7.851705,518.5768059493681,11441,diva_id__10973,123.579589844,7.847082138060001,0.911,123.579589844,7.847082138060001
3373,21148,1213,0.0,-17.375,123.375,10.0,429,2450822656.0,123.6035,-17.16146,28158.90650650208,11522,diva_id__11054,123.39375305200001,-17.3162498474,1.028,123.39375305200001,-17.3162498474
3374,10524,1214,0.0,39.875,123.625,28.0,200,5817748480.0,123.7793,39.81771,14500.479546931048,3879,diva_id__3408,123.64375305200001,39.8962478638,0.62,123.64375305200001,39.8962478638
3375,18157,1214,5218.0,7.875,123.625,12.0,328,1234844416.0,123.6621,7.864584,13133.084642470672,11396,diva_id__10928,123.64375305200001,7.981248855589999,0.911,123.64375305200001,7.981248855589999
3376,18884,1214,0.0,0.875,123.625,10.0,356,1300661760.0,123.6914,0.8854174000000001,6444.273336875637,4638,diva_id__4170,123.633750916,0.891250610352,0.88,123.633750916,0.891250610352
3377,21149,1214,0.0,-17.375,123.625,10.0,429,1387783168.0,123.6035,-17.47396,8578.779414835473,16565,deltas_375,123.523750305,-17.4612503052,1.029,123.523750305,-17.4612503052
3378,21177,1214,0.0,-17.625,123.625,10.0,430,95343493120.0,123.6035,-17.47396,10804.353168613017,16565,deltas_375,123.58125305200001,-17.5687503815,1.029,123.58125305200001,-17.5687503815
3379,21098,1215,0.0,-16.875,123.875,10.0,427,2571876096.0,123.6035,-17.16146,52914.601177679084,11522,diva_id__11054,123.952087402,-16.8220825195,1.028,123.952087402,-16.8220825195
3380,21128,1215,7254.0,-17.125,123.875,10.0,428,10037835776.0,123.6035,-17.16146,35425.37522490162,11522,diva_id__11054,123.908752441,-17.0337505341,1.028,123.908752441,-17.0337505341
3381,21150,1215,5731.0,-17.375,123.875,10.0,429,1684610560.0,123.6035,-17.16146,35678.4533924679,11522,diva_id__11054,123.922920227,-17.2604179382,1.028,123.922920227,-17.2604179382
3382,21178,1215,5731.0,-17.625,123.875,10.0,430,1684610560.0,123.6035,-17.16146,35003.06498065259,11522,diva_id__11054,123.91708374,-17.2579174042,1.028,123.91708374,-17.2579174042
3383,18130,1216,0.0,8.125,124.125,11.0,327,1900966656.0,124.24799999999999,8.177083999999999,8977.832250203386,11412,diva_id__10944,124.16708374,8.18708229065,0.89,124.16708374,8.18708229065
3384,18205,1216,0.0,7.375,124.125,50.0,330,19949223936.0,124.1602,7.265625999999999,5300.007010252327,11448,diva_id__10980,124.20625305200001,7.25208282471,0.922,124.20625305200001,7.25208282471
3385,18886,1216,0.0,0.875,124.125,10.0,356,2058245632.0,123.6914,0.8854174000000001,44396.31491979368,4638,diva_id__4170,124.088745117,0.923748016357,0.88,124.088745117,0.923748016357
3386,20504,1216,2601.0,-10.125,124.125,10.0,400,1987623552.0,124.2773,-10.15625,8698.743139265007,11900,diva_id__11432,124.19792175299999,-10.159584045399999,0.899,124.19792175299999,-10.159584045399999
3387,10470,1217,0.0,40.125,124.375,170.0,199,62330630144.0,124.4238,39.81771,23962.962985378956,956,diva_id__485,124.372917175,40.0295829773,0.625,124.372917175,40.0295829773
3388,21099,1217,2565.0,-16.875,124.375,10.0,427,2571876096.0,123.6035,-17.16146,33708.982683876835,11522,diva_id__11054,123.857086182,-16.9795837402,1.028,123.857086182,-16.9795837402
3389,17481,1218,0.0,11.875,124.625,10.0,312,1118578688.0,124.7168,11.74479,23433.662605748465,11733,diva_id__11265,124.69708252,11.9545822144,1.161,124.69708252,11.9545822144
3390,18069,1218,0.0,8.625,124.625,11.0,325,1743564800.0,124.6582,8.463542,13837.54382409526,11420,diva_id__10952,124.74208068799999,8.55624961853,0.951,124.74208068799999,8.55624961853
3391,18131,1218,0.0,8.125,124.625,11.0,327,1743564800.0,124.6582,8.463542,4659.337514386295,11420,diva_id__10952,124.657089233,8.50541687012,0.951,124.657089233,8.50541687012
3392,10471,1219,0.0,40.125,124.875,170.0,199,62330630144.0,124.4238,39.81771,22975.388612298815,956,diva_id__485,124.377914429,40.0212478638,0.625,124.377914429,40.0212478638
3393,20467,1219,0.0,-9.625,124.875,17.0,398,3235639552.0,124.9805,-9.531249,10221.771285065412,11903,diva_id__11435,124.987083435,-9.622917175289999,0.917,124.987083435,-9.622917175289999
3394,18337,1220,0.0,6.125,125.125,10.0,335,1181928576.0,125.1855,6.1197919999999995,4897.1094699846535,2548,diva_id__2077,125.222915649,6.0962486267100005,0.812,125.222915649,6.0962486267100005
3395,20345,1220,0.0,-8.625,125.125,10.0,394,2602674432.0,125.2148,-8.593749,21171.16383709397,11897,diva_id__11429,125.092086792,-8.740417480469999,0.862,125.092086792,-8.740417480469999
3396,10589,1221,0.0,39.625,125.375,37.0,201,5685074944.0,125.4199,39.55729,4096.696610650344,3892,diva_id__3421,125.46208190899999,39.574584960900005,0.624,125.46208190899999,39.574584960900005
3397,18279,1221,0.0,6.625,125.375,10.0,333,1231916416.0,125.3613,6.692709,3125.5373880356256,11462,diva_id__10994,125.38291931200001,6.674583435060001,0.808,125.38291931200001,6.674583435060001
3398,10530,1222,2340.0,39.875,125.625,37.0,200,5685074944.0,125.4199,39.55729,4788.345905429108,3892,diva_id__3421,125.451248169,39.592918396,0.624,125.451248169,39.592918396
3399,10839,1222,0.0,38.625,125.625,87.0,205,19439572992.0,125.2441,38.67188,27688.42062010499,960,diva_id__489,125.561248779,38.6979141235,0.613,125.561248779,38.6979141235
3400,17944,1222,0.0,9.375,125.625,50.0,322,11737369600.0,125.5371,9.036458999999999,13989.049548174351,11429,diva_id__10961,125.521255493,9.16124916077,1.069,125.521255493,9.16124916077
3401,17986,1222,0.0,9.125,125.625,50.0,323,11737369600.0,125.5371,9.036458999999999,2939.9156357578977,11429,diva_id__10961,125.52207946799999,9.01458358765,1.069,125.52207946799999,9.01458358765
3402,18207,1222,2611.0,7.375,125.625,19.0,330,3187489280.0,125.7715,7.3697919999999995,6779.510356839494,92,davao,125.737915039,7.3187484741199995,0.792,125.737915039,7.3187484741199995
3403,18227,1222,0.0,7.125,125.625,12.0,331,1746600960.0,125.6836,7.031250999999999,8401.349246098833,11802,diva_id__11334,125.612083435,7.0570831298800005,0.792,125.612083435,7.0570831298800005
3404,20838,1222,2579.0,-14.625,125.625,10.0,418,2966554880.0,125.7129,-14.34896,34398.91348494184,11541,diva_id__11073,125.64958190899999,-14.6520833969,1.033,125.64958190899999,-14.6520833969
3405,602,1223,1928.0,73.375,125.875,17.0,66,5034248704.0,126.6797,73.67188,34646.33776036873,2486,diva_id__2015,126.333747864,73.3762512207,0.164,126.333747864,73.3762512207
3406,18182,1223,0.0,7.625,125.875,10.0,329,1038561664.0,125.8301,7.3697919999999995,1483.3416585801224,11460,diva_id__10992,125.842086792,7.3637485504199995,0.792,125.842086792,7.3637485504199995
3407,17987,1224,2605.0,9.125,126.125,12.0,323,1388453760.0,126.3867,8.828126,26408.82868097151,2544,diva_id__2073,126.237915039,9.01458358765,1.043,126.237915039,9.01458358765
3408,20348,1224,0.0,-8.625,126.125,10.0,394,1354896128.0,125.9061,-8.489583,10547.679888021554,2636,diva_id__2165,126.001251221,-8.5012512207,0.871,126.001251221,-8.5012512207
3409,603,1225,1928.0,73.375,126.375,17.0,66,5034248704.0,126.6797,73.67188,36162.799362067744,2486,diva_id__2015,126.45791626,73.3529129028,0.164,126.45791626,73.3529129028
3410,11048,1225,0.0,37.875,126.375,28.0,208,3918569216.0,126.2988,37.63021,30401.09178858355,3905,diva_id__3434,126.401252747,37.8912506104,0.588,126.401252747,37.8912506104
3411,20349,1225,2607.0,-8.625,126.375,10.0,394,1354896128.0,125.9061,-8.489583,35521.94335396978,2636,diva_id__2165,126.228752136,-8.502082824710001,0.871,126.228752136,-8.502082824710001
3412,20817,1225,0.0,-14.375,126.375,27.0,417,8429657088.0,126.0645,-13.93229,65191.16014788072,11544,diva_id__11076,126.586250305,-14.2279167175,1.033,126.586250305,-14.2279167175
3413,11049,1226,0.0,37.875,126.625,51.0,208,8113180672.0,126.5918,37.47396,39870.77265744855,3906,diva_id__3435,126.669586182,37.8270835876,0.59,126.669586182,37.8270835876
3414,11413,1226,0.0,36.625,126.625,13.0,213,1428616960.0,126.709,37.00521,26628.01548389139,3910,diva_id__3439,126.85874939,36.7979164124,0.589,126.85874939,36.7979164124
3415,11816,1226,3390.0,34.875,126.625,17.0,220,2837659392.0,126.2402,34.55729,48343.9980395509,11305,diva_id__10837,126.535415649,34.917915344200004,0.599,126.535415649,34.917915344200004
3416,20796,1226,2581.0,-14.125,126.625,27.0,416,8429657088.0,127.00200000000001,-13.77604,66639.17401239718,11546,diva_id__11078,126.612915039,-14.241250038099999,1.033,126.612915039,-14.241250038099999
3417,11103,1227,6689.0,37.625,126.875,118.0,209,25510572032.0,126.6504,37.42188,24615.640106921277,16391,deltas_107,126.791252136,37.612915039099995,0.59,126.791252136,37.612915039099995
3418,11318,1227,0.0,36.875,126.875,13.0,212,1428616960.0,126.709,37.00521,24242.06115718717,3910,diva_id__3439,126.97958374,36.9770812988,0.589,126.97958374,36.9770812988
3419,11515,1227,0.0,36.125,126.875,49.0,215,9767596032.0,126.709,35.91146,15029.941960787855,3913,diva_id__3442,126.786254883,36.03125,0.567,126.786254883,36.03125
3420,11558,1227,2385.0,35.875,126.875,11.0,216,1400210432.0,126.709,35.91146,11539.270953315357,3913,diva_id__3442,126.83708190899999,35.9104156494,0.567,126.83708190899999,35.9104156494
3421,11611,1227,0.0,35.625,126.875,11.0,217,1400210432.0,126.6504,35.80729,12581.143238207856,3914,diva_id__3443,126.782913208,35.7720832825,0.567,126.782913208,35.7720832825
3422,20773,1227,9313.0,-13.875,126.875,29.0,415,15662609408.0,127.00200000000001,-13.77604,25045.99901872113,11546,diva_id__11078,126.910415649,-13.982916832,1.033,126.910415649,-13.982916832
3423,10657,1228,0.0,39.375,127.125,17.0,202,2193132800.0,127.5293,39.40104,6576.577905265875,3925,diva_id__3454,127.452919006,39.4045829773,0.464,127.452919006,39.4045829773
3424,11319,1228,0.0,36.875,127.125,13.0,212,1428616960.0,126.709,37.00521,22389.010190634042,3910,diva_id__3439,126.85208129899999,36.8395843506,0.589,126.85208129899999,36.8395843506
3425,19626,1228,0.0,-3.375,127.125,11.0,373,1868294144.0,127.5586,-3.281249,54147.15134561029,11990,diva_id__11522,127.07292175299999,-3.3245849609400002,0.907,127.07292175299999,-3.3245849609400002
3426,10658,1229,0.0,39.375,127.375,17.0,202,2193132800.0,127.5293,39.40104,6225.772645671111,3925,diva_id__3454,127.457084656,39.405418396,0.464,127.457084656,39.405418396
3427,20775,1229,5166.0,-13.875,127.375,10.0,415,2890887680.0,127.00200000000001,-13.77604,44575.561049060874,11546,diva_id__11078,127.357086182,-13.9804172516,1.033,127.357086182,-13.9804172516
3428,10531,1230,0.0,39.875,127.625,12.0,200,2488411904.0,127.5293,39.40104,45461.35145930078,3925,diva_id__3454,127.579589844,39.8079147339,0.464,127.579589844,39.8079147339
3429,11820,1231,4792.0,34.875,127.875,27.0,220,4884402688.0,127.79299999999999,34.95899,3878.3819477610487,3916,diva_id__3445,127.779586792,34.992080688499996,0.648,127.779586792,34.992080688499996
3430,18852,1231,2621.0,1.125,127.875,10.0,355,1078579584.0,127.9102,0.8854174000000001,29924.561434645253,11992,diva_id__11524,127.874588013,1.15208435059,0.976,127.874588013,1.15208435059
3431,20927,1232,2575.0,-15.375,128.125,10.0,421,3060740352.0,128.1445,-15.234370000000002,13457.117111736408,465,wyndham,128.032913208,-15.2895832062,1.028,128.032913208,-15.2895832062
3432,20962,1232,7724.0,-15.625,128.125,10.0,422,52434653184.0,128.291,-15.234370000000002,25515.693756066754,16555,deltas_365,128.293746948,-15.463750839200001,1.028,128.293746948,-15.463750839200001
3433,20991,1232,2574.0,-15.875,128.125,10.0,423,3060740352.0,128.1445,-15.234370000000002,29722.31886457874,465,wyndham,128.071258545,-15.4920835495,1.028,128.071258545,-15.4920835495
3434,696,1233,0.0,73.125,128.375,10.0,67,1841152128.0,128.5547,73.46354000000001,24477.828892143087,11292,diva_id__10824,128.45291137700002,73.2454147339,0.131,128.45291137700002,73.2454147339
3435,1160,1233,0.0,71.875,128.375,2216.0,72,2466534129660.0,129.2578,71.69270999999999,43781.0457138742,4037,diva_id__3566,128.680419922,72.0429153442,0.093,128.680419922,72.0429153442
3436,10474,1233,5217.0,40.125,128.375,10.0,199,1933960832.0,128.1738,40.02604,23249.309193248308,3926,diva_id__3455,128.407913208,40.1337509155,0.456,128.407913208,40.1337509155
3437,22908,1233,5438.0,-31.875,128.375,10.0,487,5533507584.0,129.1113,-31.692709999999998,65409.44427486294,11554,diva_id__11086,128.451248169,-31.8687496185,0.521,128.451248169,-31.8687496185
3438,1079,1234,0.0,72.125,128.625,2216.0,71,2466534129660.0,129.2578,71.69270999999999,44854.54037366986,4037,diva_id__3566,128.743743896,72.0629196167,0.093,128.743743896,72.0629196167
3439,22909,1234,5439.0,-31.875,128.625,10.0,487,2587032064.0,129.1113,-31.692709999999998,48492.943838624335,11554,diva_id__11086,128.618743896,-31.813751220700002,0.521,128.618743896,-31.813751220700002
3440,20894,1236,0.0,-15.125,129.125,10.0,420,1253137920.0,129.6973,-15.18229,53544.352010479175,11551,diva_id__11083,129.20208740200002,-15.2404174805,1.035,129.20208740200002,-15.2404174805
3441,20929,1236,9287.0,-15.375,129.125,10.0,421,4986473472.0,129.6973,-15.18229,62902.9280870056,11551,diva_id__11083,129.116256714,-15.256250381500001,1.035,129.116256714,-15.256250381500001
3442,22853,1236,0.0,-31.625,129.125,10.0,486,1057223360.0,129.1113,-31.692709999999998,6650.934036554007,11554,diva_id__11086,129.043746948,-31.676250457800002,0.521,129.043746948,-31.676250457800002
3443,11516,1237,5331.0,36.125,129.375,10.0,215,1114838912.0,129.4043,36.27604,30786.883652360022,3922,diva_id__3451,129.355422974,36.0020828247,0.465,129.355422974,36.0020828247
